"author,word1,word2,source"
"39,boy,wonder,AC"
"262,cumble,crumbs,AC"
"273,squid,squidward,AC"
"299,growth,dicothomy,AC"
"42,net,worth,AC"
"39,depressed,work,AC"
"12,tamer,circus,AC"
"312,yoghurt,culture,AC"
"235,drum,many more monkeys,AC"
"118,common,ground,AC"
"12,loudness,bass,AC"
"133,loot,bounty,AC"
"133,jack fell down,broke his crown,AC"
"262,gas,tank,AC"
"235,japan,nippon,AC"
"248,end,over,AC"
"172,fender,bumper,AC"
"12,mythology,reality,AC"
"12,what did you kill,the radio star,AC"
"235,submarine,underwater,AC"
"12,the mysteries of laura,president laura roslin,AC"
"39,marge simpson,beehive,AC"
"39,golden,gate,AC"
"39,pollination,bumble,AC"
"118,kirk,shatner,AC"
"12,def leppard,hysteria,AC"
"111,living,thriving,AC"
"273,rattle,snake,AC"
"164,sea,vast,AC"
"12,spiral staircase,death spiral,AC"
"312,jet,stream,AC"
"159,monster,eminem,AC"
"312,divide,mitosis,AC"
"262,shrimp,shellfish,AC"
"12,dimension,paranormal,AC"
"235,sickle,comrade,AC"
"262,copper,penny,AC"
"221,workers,products,AC"
"12,blood,eagle,AC"
"242,saxophone,singapore,AC"
"262,harvesting,fruit,AC"
"221,crescent,spanner,AC"
"235,aquarium,disease,AC"
"248,mustang,wwii,AC"
"235,length,breadth,AC"
"258,guzzle,jack daniels,AC"
"299,free,will,AC"
"235,blood,crips,AC"
"12,a'le inn,b & b,AC"
"302,breathe,faith,AC"
"12,adams family,the madison family,AC"
"8,english,grammar,AC"
"179,statistics,asterix,AC"
"111,church,choir,AC"
"248,endure,persevere,AC"
"39,drops,dime,AC"
"312,hunchback,kyphosis,AC"
"133,go as fast as you can,speed,AC"
"39,awfulsome,folsom,AC"
"235,orange,droogs,AC"
"254,battery,power,AC"
"248,ho,santa,AC"
"235,titanic,enormous failure,AC"
"12,screech,brake shoes,AC"
"312,injustice,persecution,AC"
"118,royal,jelly,AC"
"235,crystal,fancy glass,AC"
"312,stout,guiness,AC"
"111,janeway,voyager,AC"
"235,laundering,sneakiness,AC"
"12,bird torture,veal,AC"
"312,southern,belle,AC"
"235,sheep,shepherd,AC"
"248,deeper and down,submarine,AC"
"12,e e cummings,bob,AC"
"309,pale,anemic,AC"
"235,delicious,the book,AC"
"309,eternal,immortal,AC"
"82,security,mall cop,AC"
"133,goodnight gracey,goodnight sweetheart,AC"
"105,bad - cranky,horns,AC"
"302,cadillac of the skies,concorde,AC"
"235,jacques cousteau,inspector jacques clouseau,AC"
"22,parallel,cnidaria,AC"
"235,overworked,under-appreciated,AC"
"12,dogabolic,hyperbolic,AC"
"43,horse,heroin,AC"
"248,killer,mercenary,AC"
"254,casserole,recipe,AC"
"163,priest,cassocks,AC"
"200,stress,congestion,AC"
"42,buzz,cut,AC"
"12,the vatican's office of propaganda,evangelization,AC"
"39,ship,shape,AC"
"172,power,corruption,AC"
"12,crossfit,crossbow,AC"
"240,milk,teeth,AC"
"164,flags,fun,AC"
"181,stone,cold,AC"
"160,knot,landing,AC"
"262,offspring,children,AC"
"309,well,fairy,AC"
"12,whine,whir,AC"
"39,chief wiggum's son,doughnuts,AC"
"272,alaska,gold,AC"
"241,ship,relationship,AC"
"312,boastful,braggard,AC"
"133,ice cream,milk,AC"
"12,freedom,worship,AC"
"248,town,girl,AC"
"179,meow,woof,AC"
"302,supports,underwear,AC"
"302,tvp,pvt,AC"
"2,fairy,elf,AC"
"39,jamaica,rastafarian,AC"
"235,card,grades,AC"
"44,baker's man,pumpernickel,AC"
"235,sea shore,man o'war,AC"
"172,orange,agent,AC"
"254,profit,benefactor,AC"
"110,gamesters,role-play,AC"
"302,channels,switching,AC"
"248,tulip,holland,AC"
"12,pride,prejudice,AC"
"39,study,hall,AC"
"117,booze,cruise,AC"
"133,camp,craig revel horwood,AC"
"235,diplomacy,people who speak french,AC"
"12,omg i saw ness & hurried to jump in here with,glens,AC"
"12,beer and bread,bread & breakfast,AC"
"235,clean,scrub,AC"
"12,double,vision,AC"
"122,prairie,dog,AC"
"43,communism,bankruptcy,AC"
"163,humour,sense,AC"
"235,rare,unique,AC"
"12,train,wreck,AC"
"235,aftermath,the aftermath is secondary,AC"
"12,newbie,greenhorn,AC"
"237,on,off,AC"
"12,internal,customer,AC"
"115,sewer,gutter,AC"
"12,al roker,today,AC"
"39,superficiality,thin,AC"
"229,level-up,completing a level,AC"
"172,i shall say 'zis only once,it is i,AC"
"235,amusement,entertaining,AC"
"12,bengal,ganges,AC"
"12,polka music,president james polk,AC"
"133,pullback,push forward,AC"
"12,greek,default,AC"
"299,knowledge,experience,AC"
"12,eagle,landed,AC"
"133,sink,ship,AC"
"183,atmosphere,pressure,AC"
"12,pretty boys,gangster,AC"
"12,steel,girder,AC"
"262,whatever,don't know,AC"
"133,peach,georgia,AC"
"81,power tool,powerboat,AC"
"302,roosevelt,franklin,AC"
"133,king,kong,AC"
"12,vought xf5u,corsair,AC"
"39,mystery,mst,AC"
"12,experience,jimi hendrix,AC"
"39,cracker jack,cracker barrel,AC"
"133,generator,electricity,AC"
"22,grape,wine,AC"
"190,orb,premonition,AC"
"235,gasket,seal,AC"
"262,springsteen,bruce,AC"
"262,paul,person,AC"
"12,gender,controversy,AC"
"12,service,maintain,AC"
"235,chilldlike,innocent,AC"
"12,country,gravy,AC"
"39,orange,roughy,AC"
"262,sheep,count,AC"
"97,boy,hood,AC"
"317,big brother,brazil,AC"
"12,bushido,code,AC"
"50,music,notes,AC"
"12,more homework,drudgery,AC"
"12,quail,skitter,AC"
"235,dissent,difference of opinion,AC"
"80,song,the world belongs to me,AC"
"187,my aunt had her picture taken,poet,AC"
"12,eyed,van,AC"
"104,crook,hook,AC"
"12,traceroute,packets,AC"
"12,talahassee,bush,AC"
"221,pretending,make believe,AC"
"312,loom,overshadow,AC"
"83,wheat,hoegaarden,AC"
"187,zimmer frame,walker,AC"
"235,wisconsin,dells,AC"
"111,chocolate,mousse,AC"
"262,obese,overweight,AC"
"39,buff,out,AC"
"302,kayak,flight,AC"
"133,x,y,AC"
"97,wendy's,pigtails,AC"
"40,stalagmite,minerals,AC"
"12,match,rifle,AC"
"133,argo,fargo,AC"
"172,greif,binoculars,AC"
"235,fractional distillation,take apart,AC"
"241,carbonated,beer,AC"
"248,megabyte,megaupload,AC"
"12,rebel,confederate,AC"
"173,strings,violin,AC"
"315,bishops,pawns,AC"
"161,humvee,military,AC"
"133,story,toy,AC"
"312,telegram,sam,AC"
"12,sacrificial lamb,lamb chop,AC"
"172,buggy,swamp,AC"
"302,nursery rhyme,hey diddle diddle,AC"
"254,harmful,night night,AC"
"22,muscle,tongue,AC"
"12,vibrations,torque,AC"
"235,daddy,orphan annie,AC"
"118,socialism,karl marx,AC"
"309,assessment,health,AC"
"248,drones,bee,AC"
"221,political rhetoric,hot air,AC"
"262,smooth,rough,AC"
"248,suspense,mystery,AC"
"50,expression,speaking,AC"
"130,dog,hot,AC"
"262,little,big,AC"
"94,catalyst,alcohol,AC"
"12,money,taxes,AC"
"39,mrs,wrong,AC"
"315,potatoes,ok i know this is more than one word but,AC"
"115,do,dough,AC"
"161,luck,fortune,AC"
"12,bliss,butterfly,AC"
"12,probability,statistics,AC"
"248,bent,corner,AC"
"12,germany,domination,AC"
"12,marlin,angler,AC"
"221,girl,make believe,AC"
"12,government,authority,AC"
"302,hallelujah,chorus,AC"
"262,hack,iphone,AC"
"221,polar express,shivering train,AC"
"299,coconut,inna,AC"
"133,cheese,chives,AC"
"43,flame,homosexual,AC"
"254,polygon,dimension,AC"
"39,chicken,charlie,AC"
"262,dot,astrick,AC"
"248,river,flows,AC"
"39,fargo,bank,AC"
"38,airline,blackbird,AC"
"12,humans,species,AC"
"235,kitten,young cat,AC"
"39,endorphins,happy,AC"
"120,uncle,aunt,AC"
"258,ship of fools,chain of fools,AC"
"12,third,republic,AC"
"39,bad,mitten,AC"
"262,care bear,cartoons,AC"
"12,inappropriately socialized,negligent parenting,AC"
"312,broadcast,transmission,AC"
"12,petula clark,dave clark five,AC"
"39,hope,prayer,AC"
"12,ears,lopped,AC"
"221,skipper,gilligan,AC"
"248,hearts,spades,AC"
"133,carlisle,mmmm,AC"
"298,contradiction,white lies,AC"
"142,analysis,psycho,AC"
"235,rat,pack,AC"
"113,living,thriving,AC"
"235,player,player piano,AC"
"43,from outer space,final frontier,AC"
"133,thank you,second,AC"
"230,bee,honey,AC"
"12,smile,grimace,AC"
"254,marrow,vegetable,AC"
"110,emotional,empathy,AC"
"254,eternity,finite,AC"
"12,crucio,unforgivable,AC"
"103,sun,star,AC"
"12,rock'n roll high school,musical,AC"
"22,at,@,AC"
"248,tomatoes,red,AC"
"172,wrangler,puffs,AC"
"302,teacher,apple,AC"
"309,snore,freight train,AC"
"302,phantom,opera,AC"
"53,horses,horse shoes,AC"
"235,smithereens,blacksmith,AC"
"312,wizard,dumbledore,AC"
"39,john,jacob,AC"
"104,blisters,friction,AC"
"235,wet,moisture,AC"
"248,aesop,sour grapes,AC"
"12,anime,japan,AC"
"235,cheddar,cheese that doesn't laugh or,AC"
"312,world,domination,AC"
"312,tract,furrow,AC"
"12,furrow,sow,AC"
"200,cube,root,AC"
"12,wind,up,AC"
"12,casino,yocha dehe wintun nation,AC"
"12,window,dressing,AC"
"235,indiscretion,perfume,AC"
"235,same,identical,AC"
"254,immortal,vampire,AC"
"262,methane,gas,AC"
"235,quotations from chairman mao tse-tung,the little red book,AC"
"270,newton,physics,AC"
"39,geology,turquoise,AC"
"179,johnny five,robot,AC"
"118,martini,shaken,AC"
"39,sitting bull,peace pipe,AC"
"254,trees,dryad,AC"
"301,sand dunes,beach,AC"
"39,hearse,hole,AC"
"120,christmas,snow,AC"
"235,jack,jack of all trades,AC"
"235,7 of 9,borg,AC"
"235,staphylococcus,infection,AC"
"39,munch,corn chips,AC"
"157,strolling,park,AC"
"164,regression,stagnated,AC"
"262,electron,proton,AC"
"235,i'm stumped,captain jinks of the horse marines,AC"
"0,depth,pool,AC"
"39,short,midget,AC"
"12,gold,mine,AC"
"172,tesla,coil,AC"
"262,dos,three,AC"
"39,transmit,modem,AC"
"241,symphony,hall,AC"
"112,smile,warmth,AC"
"43,blast off,bush,AC"
"242,tree,cute,AC"
"12,software,entertainment,AC"
"39,topo gigio,italia,AC"
"235,amanita muscaria,a boiled egg with a slice off the bottom,AC"
"123,railroad,maglev,AC"
"235,paella,spanish rice,AC"
"235,paranormal,esp,AC"
"163,physics,chemistry,AC"
"302,peace,time,AC"
"262,kinky boot beast,r rated,AC"
"133,frank costello,elvis costello,AC"
"262,sick,ill,AC"
"122,truss,fund,AC"
"309,crime,outlaw,AC"
"200,pirate,alestorm,AC"
"133,no nose,skull,AC"
"210,radar,sonar,AC"
"39,flower,bud,AC"
"12,west,bank,AC"
"111,adam,eve,AC"
"302,bee,spelling,AC"
"97,box,troll,AC"
"133,wrench,hammer,AC"
"12,hercule poirot,david,AC"
"133,fastback,horseback,AC"
"248,kart,racing,AC"
"235,old extinct being,the house mother at a girl's school,AC"
"112,barrage balloon,air,AC"
"262,jumanji,movie,AC"
"235,marionette,pinocchio,AC"
"273,sunny,bunny,AC"
"39,headphones,ears,AC"
"235,bones,he's dead,AC"
"133,ear,wig,AC"
"12,treadmill,exercise,AC"
"235,coal,black & lumpy,AC"
"248,scam,pyramid,AC"
"254,swedish,furniture,AC"
"262,creepypasta,cartoons,AC"
"12,fairy,godmother,AC"
"248,lumpy,porridge,AC"
"248,peas,vines,AC"
"248,camera,pinhole,AC"
"312,freight train,track,AC"
"221,drill,ouch,AC"
"12,ordinary,ordinance,AC"
"248,mercy,grace,AC"
"309,alcohol,rubbing,AC"
"12,warmth,blanket,AC"
"235,pumpkin,round and orange,AC"
"117,humans,being,AC"
"235,poison,brett michaels,AC"
"12,under,world,AC"
"12,channel,dover,AC"
"230,roots,africa,AC"
"12,fig leaf,guitar,AC"
"235,pie,patty cake patty cake,AC"
"39,evade,escape,AC"
"238,daniel striped tiger,leopard,AC"
"39,shop,drop,AC"
"12,reference,standard,AC"
"39,behind,last,AC"
"172,hook,captain,AC"
"42,traffic warden,stop,AC"
"248,spill,responsibility,AC"
"142,cupcakes,popcorn,AC"
"315,pirate,avas,AC"
"118,blindness,daredevil,AC"
"262,spirit,animal,AC"
"133,hopscotch,skipping,AC"
"39,platinum,blonde,AC"
"248,brown,chocolate,AC"
"293,people,human,AC"
"235,music,sounds,AC"
"111,white album,beetles,AC"
"235,laws,guidelines,AC"
"302,turtles,mock,AC"
"235,pby catalina,santa catalina,AC"
"235,diversionary tactic,strategy,AC"
"12,front of the line,on the point,AC"
"39,list,facts,AC"
"262,mcdonalds,wendy's,AC"
"248,tea,coffee,AC"
"118,queen,priscilla,AC"
"312,beetle,juice,AC"
"110,ruling,measure,AC"
"144,wrath,titans,AC"
"37,succubus,incubus,AC"
"299,murder,gollum,AC"
"12,bricks,goldfield,AC"
"262,stole,thief,AC"
"235,hogwarts ball,harry and hermione,AC"
"12,unexpected,fear,AC"
"242,container,chest,AC"
"12,perfect,score,AC"
"126,sirloin,vampire,AC"
"302,wheat and rice,paddy,AC"
"113,hands,fingers,AC"
"12,lenny henry,lennie james,AC"
"133,lights,aurora borealis,AC"
"172,undercover,incognito,AC"
"235,frost,jack,AC"
"114,artificial,FALSE,AC"
"235,mullet,millet,AC"
"243,disc,frisbee,AC"
"258,hear,noise,AC"
"12,bowl,blue,AC"
"235,hentai,tentacle rape,AC"
"39,directorate,comrade,AC"
"39,no,who is no,AC"
"118,herss,hearse,AC"
"302,truck,golf,AC"
"235,peace,quiet,AC"
"12,march,sadness,AC"
"235,russian dolls,nesting,AC"
"12,opener,performance,AC"
"309,ballroom,emergency room,AC"
"12,intestine,guts,AC"
"12,flew,soar,AC"
"221,thick,wide,AC"
"172,honey,gees,AC"
"235,small dog,puppy,AC"
"12,penguin,flippers,AC"
"30,mean girls,posh nosh,AC"
"312,pirouette,spin,AC"
"82,bark,puppies,AC"
"302,military,precision,AC"
"39,caesar salad,freds salad,AC"
"262,poncho,raincoat,AC"
"12,window of opportunity,portal,AC"
"235,unforgiven,forgiven,AC"
"50,patty,sandwhich,AC"
"248,navy,blue,AC"
"200,society,mystery,AC"
"262,disconnect,distant,AC"
"312,anticholinergic,allopathic,AC"
"12,kirk,kirok,AC"
"39,clark,county,AC"
"12,rocket,ship,AC"
"235,world series,october,AC"
"12,feathers,pillow,AC"
"230,blinked,flashed,AC"
"172,impossible,mission,AC"
"12,wheat,ale,AC"
"12,consonant,vowel,AC"
"12,plague,bubonic,AC"
"12,seer,oracle,AC"
"248,protocols,tradition,AC"
"12,borg,assimilate,AC"
"312,behemoth,jugganaut,AC"
"309,southern,jack,AC"
"12,pain,management,AC"
"235,cheaper,costs less,AC"
"240,loony,dollar,AC"
"133,cocaine,crack,AC"
"248,gun,jason,AC"
"133,cutting,roses,AC"
"12,destructions,obliteration,AC"
"115,garden,secret,AC"
"39,develop,condominiums,AC"
"8,ring of fire,johnny cash,AC"
"142,security,blanket,AC"
"25,hesitation,doubt,AC"
"12,roman,nose,AC"
"12,no exit,no parking,AC"
"12,fencing,foil,AC"
"262,ting,bing,AC"
"39,direct collection,towed,AC"
"12,luggage,gorilla,AC"
"133,potable,water,AC"
"133,pit,arm,AC"
"12,unhealthy,sick,AC"
"248,hat,haha,AC"
"302,fraud,accounting,AC"
"240,gorgeous,nooooo,AC"
"262,meaningful marks,post marks,AC"
"12,troth,oath,AC"
"12,in,apathetic,AC"
"254,novel,writing,AC"
"8,volcanic,hawaii,AC"
"118,atlus,map,AC"
"126,fallout,estranged,AC"
"272,sensation,pain,AC"
"235,vegetable,coma,AC"
"12,beret,schirmmtze,AC"
"240,direction,stage,AC"
"235,cincinnati,ohio,AC"
"315,moon,crescent,AC"
"235,genes,mendel,AC"
"262,halt,stop,AC"
"12,ants,pheromones,AC"
"312,man pages,manual,AC"
"220,charcoal,barbeque,AC"
"39,desire,stella,AC"
"12,column,tabledata,AC"
"12,garbage,dumpster,AC"
"39,starship,slick,AC"
"12,inferior,lacking,AC"
"302,break,point,AC"
"12,being,there,AC"
"12,harvesting,data,AC"
"38,woods,scary,AC"
"248,google,maps,AC"
"122,reproduction,over-rated,AC"
"262,playing dress up with curtains,bananas in pajamas,AC"
"12,high altitude,home,AC"
"133,shale,fracking,AC"
"235,leopard,spots,AC"
"0,anabolic,catabolic,AC"
"39,lord,vader,AC"
"312,tricked,heyoka,AC"
"39,bunny,ranch,AC"
"12,classic,coke,AC"
"258,fun,disneyland,AC"
"235,ignition,problem,AC"
"12,irregularity,constipation,AC"
"302,gross,144,AC"
"239,circle,pi,AC"
"248,policy,rules,AC"
"188,seven ages of man,stage,AC"
"248,intruder,burglar,AC"
"12,camp granada,raining,AC"
"262,i'm dreaming of a really white christmas,snow,AC"
"196,ship,flow,AC"
"12,contract,abrogate,AC"
"118,lettace,permit,AC"
"221,water,waves,AC"
"235,dirty,smudged,AC"
"39,chaffed,haha,AC"
"42,landscape,shovel,AC"
"12,arctic,melt,AC"
"235,dismount slowless,word play,AC"
"12,pebbles,bamm-bamm,AC"
"235,proteus,shape-shifter,AC"
"43,tweety,spike,AC"
"82,cash,coins,AC"
"12,return,trip,AC"
"235,average,typical,AC"
"12,mummy,daddy,AC"
"283,headline,dateline,AC"
"43,pin the tail on the donkey,sanskrit,AC"
"39,repeat,3 times,AC"
"133,chimera,spliced,AC"
"161,numbers,investigate,AC"
"133,ritual,washing,AC"
"235,monk,recluse,AC"
"12,aspie,contradictions,AC"
"235,valance,drapes,AC"
"39,stature,statue,AC"
"12,hitler,corporal,AC"
"118,shakka,sokath,AC"
"312,teeth,back,AC"
"309,i'm not offended,king,AC"
"309,incognito,good one gonzerd,AC"
"248,ruth,great grandmother,AC"
"286,guilty verdict,innocent,AC"
"111,roundheads,motorhead,AC"
"12,special liking,preference,AC"
"309,corporal,rank,AC"
"12,hairspray,rocky horror picture show,AC"
"97,myth,buster,AC"
"12,balm,ointment,AC"
"235,slot,machine,AC"
"12,gas,prices,AC"
"254,that's me,trunk,AC"
"12,mae west,pby catalina,AC"
"39,interdiction,suppress,AC"
"262,direct,tv,AC"
"235,window,window of opportunity,AC"
"112,demand,recall,AC"
"317,dan,navy,AC"
"262,mars attacks,candy,AC"
"172,hellebaut,jump,AC"
"262,necessary for health,healthy,AC"
"293,beach,wave,AC"
"39,photons,submarine,AC"
"12,disfunction,disneyland,AC"
"8,scientologist,stupid,AC"
"190,entertainment,exploitation,AC"
"39,sleep,merry,AC"
"235,horned,flying purple people eater,AC"
"248,bounty,wanted,AC"
"104,puppies,cute,AC"
"235,photography,lens,AC"
"12,flu,vaccine,AC"
"44,rules,printing,AC"
"133,eat your breakfast,eat the crusts,AC"
"312,winter,olympics,AC"
"39,cube,root,AC"
"235,popular people,cheerleaders,AC"
"118,songs,sagas,AC"
"262,dysfunctional,abnormal,AC"
"110,jaw,ostrich,AC"
"12,blowhard,boastful,AC"
"172,war,huh,AC"
"235,issues,problems,AC"
"39,stargate,black hole,AC"
"235,think,consider,AC"
"12,humankind,cruelty,AC"
"39,card,poker,AC"
"235,sound footing,shore up,AC"
"42,chocolate,cake,AC"
"155,wit,funny,AC"
"235,gang,gangplank,AC"
"235,sauciest,drippy,AC"
"12,gravity,bullock,AC"
"12,villain,heavy,AC"
"133,nets,profit,AC"
"12,mockumentary,spinal,AC"
"312,ant,hill,AC"
"12,slash,backslash,AC"
"126,company,coming,AC"
"118,test,exam,AC"
"39,youthful,dna,AC"
"248,old,new,AC"
"12,herb,cannabis,AC"
"12,hot,pastrami,AC"
"118,full moon,creedence clearwater revival,AC"
"312,retail,wholesale,AC"
"133,coins,collection,AC"
"39,wrench,ratchet,AC"
"309,panel,control,AC"
"39,the,clash,AC"
"230,terminal digit,pinky finger,AC"
"262,golden,deer,AC"
"12,island,atoll,AC"
"12,giveaway,revelation,AC"
"92,griffin,hogwarts,AC"
"248,worth,value,AC"
"161,current,contemporary,AC"
"39,french fries,freedom fries,AC"
"235,blues,moody,AC"
"235,devour,consume,AC"
"235,myth,mirth,AC"
"312,ray,ban,AC"
"8,tonne,truck,AC"
"12,fuzzy,flannel,AC"
"113,whitney houston,bath,AC"
"309,absurd,ciao turnip and blade runner,AC"
"12,act,mimic,AC"
"124,milk,bottle,AC"
"12,light,aura,AC"
"12,food prep,cafeteria,AC"
"235,snaps,crackles,AC"
"12,sympathy,card,AC"
"262,functioning,executive,AC"
"172,sandworm,desert fox,AC"
"309,lunch,sack,AC"
"312,jungle,book,AC"
"262,amazon,prime,AC"
"302,boob,local,AC"
"312,blood,got a problem with,AC"
"39,mulder,scully,AC"
"262,having ideas,formulating,AC"
"39,sugar,spice,AC"
"221,zippy,bungle,AC"
"312,rhodesian,zimbabwe,AC"
"12,huh,nothing,AC"
"273,coincidence,i think not,AC"
"161,silly,goose,AC"
"12,plank,owner,AC"
"246,mathematics,physics,AC"
"235,rage,steroids,AC"
"12,impact driver,power tools,AC"
"64,sabotage,acme,AC"
"39,circumference,pi,AC"
"100,whisper,chinese,AC"
"258,32f,ice,AC"
"235,puddin,puddin' head,AC"
"248,dare,promise,AC"
"254,minefield,explosion,AC"
"22,horse,cowboy,AC"
"22,corpuscle,heart,AC"
"133,butterfinger,goldfinger,AC"
"262,spaghetti monster,pasta,AC"
"218,bed,rest,AC"
"79,baaaa,humbug,AC"
"118,sex pistols,tuna,AC"
"122,plate,toe,AC"
"79,money,political,AC"
"235,everything,generality,AC"
"39,music,band,AC"
"262,matterhorn bobsleds,snow,AC"
"12,mayo,officer,AC"
"221,mormons,magic undies,AC"
"262,hydrocarbon,oxide,AC"
"235,truth,dare,AC"
"133,pencil,skirt,AC"
"12,insanity,institutionalize,AC"
"221,egyptian goddess,veil,AC"
"118,root,linux,AC"
"117,gross,quantifiable,AC"
"12,clear,type,AC"
"12,loaf,bread,AC"
"235,twins,double,AC"
"39,anonymous,lord,AC"
"309,death,final,AC"
"22,unexplained,mysteries,AC"
"154,swimming pool,movie stars,AC"
"309,garden,salad,AC"
"39,bat,robin,AC"
"254,first-person shooter,headshot,AC"
"309,worzel gummidge,british,AC"
"12,mouse,mighty,AC"
"262,vevo,music,AC"
"312,liquid,volatile,AC"
"262,canned,fruit,AC"
"12,door,portal,AC"
"235,cocoa,sugar,AC"
"312,cake,sponge,AC"
"113,flavoring,colouring,AC"
"312,home,front,AC"
"111,escargot,french,AC"
"235,who,cares,AC"
"254,paper,rock,AC"
"302,approximate,about,AC"
"122,scheme,nt,AC"
"309,light,bulb,AC"
"262,hug,air,AC"
"22,beer,barly,AC"
"12,emotions,sweet,AC"
"235,kkk,i'm dreaming of a really white christmas,AC"
"44,mayans and aztecs,cahokia,AC"
"309,gorge,mr,AC"
"262,matilda by roald dahl,movie,AC"
"133,telescope,vlt,AC"
"133,night of the living dead,night at the museum,AC"
"302,plutocrats,goofy,AC"
"309,compass,direction,AC"
"309,navy,seals,AC"
"317,inquisition,surprise,AC"
"312,delaware,lottery,AC"
"39,walking distance,mile,AC"
"12,coeliac,enteropathy,AC"
"133,pair,shoes,AC"
"12,viva la guerra,3a cccp,AC"
"302,pompadour,bob,AC"
"12,picking up,pickup truck,AC"
"12,clues,queues,AC"
"39,so solly,no problem holly,AC"
"262,reference to unspecified individual,first person,AC"
"248,b & b,travel,AC"
"235,sweatpants,wear two or three pair in the winter,AC"
"133,smile,frown,AC"
"272,eve,yesterday,AC"
"50,blizzard,tornado,AC"
"12,ceremony,ritual,AC"
"309,makeup,liner,AC"
"12,english,backspin,AC"
"12,frown turned upside down,pineapple upside-down cake,AC"
"37,foxworthy,guile,AC"
"22,burger,ham,AC"
"12,balloon,dirigible,AC"
"39,rain,movies,AC"
"12,world,war,AC"
"235,saunter,horse,AC"
"235,f-106 delta dart,boeing 707 over the mississippi delta,AC"
"111,kenny,kyle,AC"
"12,shattered like a glass goblin,stones,AC"
"39,belgian wheat ale,belgian dubbel,AC"
"12,divorce american style,reconciliation,AC"
"262,farm,animals,AC"
"12,belgium,flemish,AC"
"254,subrogation,doctrine,AC"
"262,deviation,deviance,AC"
"130,the leaning tower of pizza,turtles,AC"
